Time,UTC time,Year,Month,Day,Day of week text),Day of year,Hours,Min,Seconds,Time of the day hhminsec,Mins since midnight,Sensor nr,Long (deg),Lat (deg),Altitude (m),Traffic Flow (cars/min)
1664288609,2022-09-27T14:23:29,2022,9,27,Tu,270,15,23,29,152329,923,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664288909,2022-09-27T14:28:29,2022,9,27,Tu,270,15,28,29,152829,928,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664289209,2022-09-27T14:33:29,2022,9,27,Tu,270,15,33,29,153329,933,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664289509,2022-09-27T14:38:29,2022,9,27,Tu,270,15,38,29,153829,938,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664289809,2022-09-27T14:43:29,2022,9,27,Tu,270,15,43,29,154329,943,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664290109,2022-09-27T14:48:29,2022,9,27,Tu,270,15,48,29,154829,948,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664290409,2022-09-27T14:53:29,2022,9,27,Tu,270,15,53,29,155329,953,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664290711,2022-09-27T14:58:31,2022,9,27,Tu,270,15,58,31,155831,958,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664291009,2022-09-27T15:03:29,2022,9,27,Tu,270,16,3,29,160329,963,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664291309,2022-09-27T15:08:29,2022,9,27,Tu,270,16,8,29,160829,968,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664291609,2022-09-27T15:13:29,2022,9,27,Tu,270,16,13,29,161329,973,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664291909,2022-09-27T15:18:29,2022,9,27,Tu,270,16,18,29,161829,978,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664292209,2022-09-27T15:23:29,2022,9,27,Tu,270,16,23,29,162329,983,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664292509,2022-09-27T15:28:29,2022,9,27,Tu,270,16,28,29,162829,988,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664292809,2022-09-27T15:33:29,2022,9,27,Tu,270,16,33,29,163329,993,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664293109,2022-09-27T15:38:29,2022,9,27,Tu,270,16,38,29,163829,998,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664293409,2022-09-27T15:43:29,2022,9,27,Tu,270,16,43,29,164329,1003,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664293709,2022-09-27T15:48:29,2022,9,27,Tu,270,16,48,29,164829,1008,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664294009,2022-09-27T15:53:29,2022,9,27,Tu,270,16,53,29,165329,1013,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664294310,2022-09-27T15:58:30,2022,9,27,Tu,270,16,58,30,165830,1018,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664294609,2022-09-27T16:03:29,2022,9,27,Tu,270,17,3,29,170329,1023,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664294909,2022-09-27T16:08:29,2022,9,27,Tu,270,17,8,29,170829,1028,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664295209,2022-09-27T16:13:29,2022,9,27,Tu,270,17,13,29,171329,1033,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664295509,2022-09-27T16:18:29,2022,9,27,Tu,270,17,18,29,171829,1038,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664295809,2022-09-27T16:23:29,2022,9,27,Tu,270,17,23,29,172329,1043,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664296109,2022-09-27T16:28:29,2022,9,27,Tu,270,17,28,29,172829,1048,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664296409,2022-09-27T16:33:29,2022,9,27,Tu,270,17,33,29,173329,1053,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664296709,2022-09-27T16:38:29,2022,9,27,Tu,270,17,38,29,173829,1058,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1664297009,2022-09-27T16:43:29,2022,9,27,Tu,270,17,43,29,174329,1063,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664297309,2022-09-27T16:48:29,2022,9,27,Tu,270,17,48,29,174829,1068,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664297609,2022-09-27T16:53:29,2022,9,27,Tu,270,17,53,29,175329,1073,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664297911,2022-09-27T16:58:31,2022,9,27,Tu,270,17,58,31,175831,1078,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664298209,2022-09-27T17:03:29,2022,9,27,Tu,270,18,3,29,180329,1083,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664298509,2022-09-27T17:08:29,2022,9,27,Tu,270,18,8,29,180829,1088,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664298809,2022-09-27T17:13:29,2022,9,27,Tu,270,18,13,29,181329,1093,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664299109,2022-09-27T17:18:29,2022,9,27,Tu,270,18,18,29,181829,1098,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664299409,2022-09-27T17:23:29,2022,9,27,Tu,270,18,23,29,182329,1103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664299710,2022-09-27T17:28:30,2022,9,27,Tu,270,18,28,30,182830,1108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664300009,2022-09-27T17:33:29,2022,9,27,Tu,270,18,33,29,183329,1113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664300309,2022-09-27T17:38:29,2022,9,27,Tu,270,18,38,29,183829,1118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664300609,2022-09-27T17:43:29,2022,9,27,Tu,270,18,43,29,184329,1123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664300909,2022-09-27T17:48:29,2022,9,27,Tu,270,18,48,29,184829,1128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664301209,2022-09-27T17:53:29,2022,9,27,Tu,270,18,53,29,185329,1133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664301512,2022-09-27T17:58:32,2022,9,27,Tu,270,18,58,32,185832,1138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1664301809,2022-09-27T18:03:29,2022,9,27,Tu,270,19,3,29,190329,1143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664302109,2022-09-27T18:08:29,2022,9,27,Tu,270,19,8,29,190829,1148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664302409,2022-09-27T18:13:29,2022,9,27,Tu,270,19,13,29,191329,1153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664302709,2022-09-27T18:18:29,2022,9,27,Tu,270,19,18,29,191829,1158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664303009,2022-09-27T18:23:29,2022,9,27,Tu,270,19,23,29,192329,1163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664303309,2022-09-27T18:28:29,2022,9,27,Tu,270,19,28,29,192829,1168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664303609,2022-09-27T18:33:29,2022,9,27,Tu,270,19,33,29,193329,1173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664303909,2022-09-27T18:38:29,2022,9,27,Tu,270,19,38,29,193829,1178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664304209,2022-09-27T18:43:29,2022,9,27,Tu,270,19,43,29,194329,1183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664304509,2022-09-27T18:48:29,2022,9,27,Tu,270,19,48,29,194829,1188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1664304809,2022-09-27T18:53:29,2022,9,27,Tu,270,19,53,29,195329,1193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664305110,2022-09-27T18:58:30,2022,9,27,Tu,270,19,58,30,195830,1198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664305408,2022-09-27T19:03:28,2022,9,27,Tu,270,20,3,28,200328,1203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1664305709,2022-09-27T19:08:29,2022,9,27,Tu,270,20,8,29,200829,1208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664306009,2022-09-27T19:13:29,2022,9,27,Tu,270,20,13,29,201329,1213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664306309,2022-09-27T19:18:29,2022,9,27,Tu,270,20,18,29,201829,1218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1664306609,2022-09-27T19:23:29,2022,9,27,Tu,270,20,23,29,202329,1223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664306909,2022-09-27T19:28:29,2022,9,27,Tu,270,20,28,29,202829,1228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664307209,2022-09-27T19:33:29,2022,9,27,Tu,270,20,33,29,203329,1233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1664307509,2022-09-27T19:38:29,2022,9,27,Tu,270,20,38,29,203829,1238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664307808,2022-09-27T19:43:28,2022,9,27,Tu,270,20,43,28,204328,1243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664308108,2022-09-27T19:48:28,2022,9,27,Tu,270,20,48,28,204828,1248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664308409,2022-09-27T19:53:29,2022,9,27,Tu,270,20,53,29,205329,1253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664308710,2022-09-27T19:58:30,2022,9,27,Tu,270,20,58,30,205830,1258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664309009,2022-09-27T20:03:29,2022,9,27,Tu,270,21,3,29,210329,1263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664309309,2022-09-27T20:08:29,2022,9,27,Tu,270,21,8,29,210829,1268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1664309609,2022-09-27T20:13:29,2022,9,27,Tu,270,21,13,29,211329,1273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1664309908,2022-09-27T20:18:28,2022,9,27,Tu,270,21,18,28,211828,1278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664310209,2022-09-27T20:23:29,2022,9,27,Tu,270,21,23,29,212329,1283,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664310509,2022-09-27T20:28:29,2022,9,27,Tu,270,21,28,29,212829,1288,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664310809,2022-09-27T20:33:29,2022,9,27,Tu,270,21,33,29,213329,1293,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1664311109,2022-09-27T20:38:29,2022,9,27,Tu,270,21,38,29,213829,1298,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1664311409,2022-09-27T20:43:29,2022,9,27,Tu,270,21,43,29,214329,1303,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664311709,2022-09-27T20:48:29,2022,9,27,Tu,270,21,48,29,214829,1308,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1664312008,2022-09-27T20:53:28,2022,9,27,Tu,270,21,53,28,215328,1313,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664312311,2022-09-27T20:58:31,2022,9,27,Tu,270,21,58,31,215831,1318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1664312609,2022-09-27T21:03:29,2022,9,27,Tu,270,22,3,29,220329,1323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664312909,2022-09-27T21:08:29,2022,9,27,Tu,270,22,8,29,220829,1328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664313208,2022-09-27T21:13:28,2022,9,27,Tu,270,22,13,28,221328,1333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1664313509,2022-09-27T21:18:29,2022,9,27,Tu,270,22,18,29,221829,1338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664313808,2022-09-27T21:23:28,2022,9,27,Tu,270,22,23,28,222328,1343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1664314109,2022-09-27T21:28:29,2022,9,27,Tu,270,22,28,29,222829,1348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664314409,2022-09-27T21:33:29,2022,9,27,Tu,270,22,33,29,223329,1353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1664314708,2022-09-27T21:38:28,2022,9,27,Tu,270,22,38,28,223828,1358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1664315008,2022-09-27T21:43:28,2022,9,27,Tu,270,22,43,28,224328,1363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664315309,2022-09-27T21:48:29,2022,9,27,Tu,270,22,48,29,224829,1368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1664315608,2022-09-27T21:53:28,2022,9,27,Tu,270,22,53,28,225328,1373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664315910,2022-09-27T21:58:30,2022,9,27,Tu,270,22,58,30,225830,1378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664316208,2022-09-27T22:03:28,2022,9,27,Tu,270,23,3,28,230328,1383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1664316509,2022-09-27T22:08:29,2022,9,27,Tu,270,23,8,29,230829,1388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1664316809,2022-09-27T22:13:29,2022,9,27,Tu,270,23,13,29,231329,1393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1664317108,2022-09-27T22:18:28,2022,9,27,Tu,270,23,18,28,231828,1398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1664317408,2022-09-27T22:23:28,2022,9,27,Tu,270,23,23,28,232328,1403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664317708,2022-09-27T22:28:28,2022,9,27,Tu,270,23,28,28,232828,1408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664318009,2022-09-27T22:33:29,2022,9,27,Tu,270,23,33,29,233329,1413,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1664318309,2022-09-27T22:38:29,2022,9,27,Tu,270,23,38,29,233829,1418,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664318609,2022-09-27T22:43:29,2022,9,27,Tu,270,23,43,29,234329,1423,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664318908,2022-09-27T22:48:28,2022,9,27,Tu,270,23,48,28,234828,1428,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664319208,2022-09-27T22:53:28,2022,9,27,Tu,270,23,53,28,235328,1433,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664319514,2022-09-27T22:58:34,2022,9,27,Tu,270,23,58,34,235834,1438,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664320108,2022-09-27T23:08:28,2022,9,28,We,271,0,8,28,828,8,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664320408,2022-09-27T23:13:28,2022,9,28,We,271,0,13,28,1328,13,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664320708,2022-09-27T23:18:28,2022,9,28,We,271,0,18,28,1828,18,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664321008,2022-09-27T23:23:28,2022,9,28,We,271,0,23,28,2328,23,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664321308,2022-09-27T23:28:28,2022,9,28,We,271,0,28,28,2828,28,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664321608,2022-09-27T23:33:28,2022,9,28,We,271,0,33,28,3328,33,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664321908,2022-09-27T23:38:28,2022,9,28,We,271,0,38,28,3828,38,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664322208,2022-09-27T23:43:28,2022,9,28,We,271,0,43,28,4328,43,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664322508,2022-09-27T23:48:28,2022,9,28,We,271,0,48,28,4828,48,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664322808,2022-09-27T23:53:28,2022,9,28,We,271,0,53,28,5328,53,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664323109,2022-09-27T23:58:29,2022,9,28,We,271,0,58,29,5829,58,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664323408,2022-09-28T00:03:28,2022,9,28,We,271,1,3,28,10328,63,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664323708,2022-09-28T00:08:28,2022,9,28,We,271,1,8,28,10828,68,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664324008,2022-09-28T00:13:28,2022,9,28,We,271,1,13,28,11328,73,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664324308,2022-09-28T00:18:28,2022,9,28,We,271,1,18,28,11828,78,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664324608,2022-09-28T00:23:28,2022,9,28,We,271,1,23,28,12328,83,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664324908,2022-09-28T00:28:28,2022,9,28,We,271,1,28,28,12828,88,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664325208,2022-09-28T00:33:28,2022,9,28,We,271,1,33,28,13328,93,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1664325508,2022-09-28T00:38:28,2022,9,28,We,271,1,38,28,13828,98,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664325808,2022-09-28T00:43:28,2022,9,28,We,271,1,43,28,14328,103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664326108,2022-09-28T00:48:28,2022,9,28,We,271,1,48,28,14828,108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664326408,2022-09-28T00:53:28,2022,9,28,We,271,1,53,28,15328,113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664326709,2022-09-28T00:58:29,2022,9,28,We,271,1,58,29,15829,118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664327008,2022-09-28T01:03:28,2022,9,28,We,271,2,3,28,20328,123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664327308,2022-09-28T01:08:28,2022,9,28,We,271,2,8,28,20828,128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664327608,2022-09-28T01:13:28,2022,9,28,We,271,2,13,28,21328,133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664327908,2022-09-28T01:18:28,2022,9,28,We,271,2,18,28,21828,138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664328208,2022-09-28T01:23:28,2022,9,28,We,271,2,23,28,22328,143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664328508,2022-09-28T01:28:28,2022,9,28,We,271,2,28,28,22828,148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664328808,2022-09-28T01:33:28,2022,9,28,We,271,2,33,28,23328,153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664329108,2022-09-28T01:38:28,2022,9,28,We,271,2,38,28,23828,158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664329408,2022-09-28T01:43:28,2022,9,28,We,271,2,43,28,24328,163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664329708,2022-09-28T01:48:28,2022,9,28,We,271,2,48,28,24828,168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664330008,2022-09-28T01:53:28,2022,9,28,We,271,2,53,28,25328,173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664330309,2022-09-28T01:58:29,2022,9,28,We,271,2,58,29,25829,178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664330608,2022-09-28T02:03:28,2022,9,28,We,271,3,3,28,30328,183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664330908,2022-09-28T02:08:28,2022,9,28,We,271,3,8,28,30828,188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664331208,2022-09-28T02:13:28,2022,9,28,We,271,3,13,28,31328,193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664331508,2022-09-28T02:18:28,2022,9,28,We,271,3,18,28,31828,198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664331808,2022-09-28T02:23:28,2022,9,28,We,271,3,23,28,32328,203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664332108,2022-09-28T02:28:28,2022,9,28,We,271,3,28,28,32828,208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664332408,2022-09-28T02:33:28,2022,9,28,We,271,3,33,28,33328,213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664332708,2022-09-28T02:38:28,2022,9,28,We,271,3,38,28,33828,218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664333008,2022-09-28T02:43:28,2022,9,28,We,271,3,43,28,34328,223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664333308,2022-09-28T02:48:28,2022,9,28,We,271,3,48,28,34828,228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664333608,2022-09-28T02:53:28,2022,9,28,We,271,3,53,28,35328,233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664333909,2022-09-28T02:58:29,2022,9,28,We,271,3,58,29,35829,238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0
1664334208,2022-09-28T03:03:28,2022,9,28,We,271,4,3,28,40328,243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664334508,2022-09-28T03:08:28,2022,9,28,We,271,4,8,28,40828,248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664334808,2022-09-28T03:13:28,2022,9,28,We,271,4,13,28,41328,253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664335108,2022-09-28T03:18:28,2022,9,28,We,271,4,18,28,41828,258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664335408,2022-09-28T03:23:28,2022,9,28,We,271,4,23,28,42328,263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664335708,2022-09-28T03:28:28,2022,9,28,We,271,4,28,28,42828,268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664336008,2022-09-28T03:33:28,2022,9,28,We,271,4,33,28,43328,273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664336308,2022-09-28T03:38:28,2022,9,28,We,271,4,38,28,43828,278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664336608,2022-09-28T03:43:28,2022,9,28,We,271,4,43,28,44328,283,[SCC]1YMD2,-1.48421975,53.38098528,103.438,0.8
1664336908,2022-09-28T03:48:28,2022,9,28,We,271,4,48,28,44828,288,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664337208,2022-09-28T03:53:28,2022,9,28,We,271,4,53,28,45328,293,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664337509,2022-09-28T03:58:29,2022,9,28,We,271,4,58,29,45829,298,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664337808,2022-09-28T04:03:28,2022,9,28,We,271,5,3,28,50328,303,[SCC]1YMD2,-1.48421975,53.38098528,103.438,1.6
1664338108,2022-09-28T04:08:28,2022,9,28,We,271,5,8,28,50828,308,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664338408,2022-09-28T04:13:28,2022,9,28,We,271,5,13,28,51328,313,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664338708,2022-09-28T04:18:28,2022,9,28,We,271,5,18,28,51828,318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664339008,2022-09-28T04:23:28,2022,9,28,We,271,5,23,28,52328,323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664339308,2022-09-28T04:28:28,2022,9,28,We,271,5,28,28,52828,328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664339608,2022-09-28T04:33:28,2022,9,28,We,271,5,33,28,53328,333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664339908,2022-09-28T04:38:28,2022,9,28,We,271,5,38,28,53828,338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1664340208,2022-09-28T04:43:28,2022,9,28,We,271,5,43,28,54328,343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664340508,2022-09-28T04:48:28,2022,9,28,We,271,5,48,28,54828,348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664340808,2022-09-28T04:53:28,2022,9,28,We,271,5,53,28,55328,353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1664341109,2022-09-28T04:58:29,2022,9,28,We,271,5,58,29,55829,358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,2.4
1664341408,2022-09-28T05:03:28,2022,9,28,We,271,6,3,28,60328,363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664341708,2022-09-28T05:08:28,2022,9,28,We,271,6,8,28,60828,368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1664342008,2022-09-28T05:13:28,2022,9,28,We,271,6,13,28,61328,373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664342309,2022-09-28T05:18:29,2022,9,28,We,271,6,18,29,61829,378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664342609,2022-09-28T05:23:29,2022,9,28,We,271,6,23,29,62329,383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1664342909,2022-09-28T05:28:29,2022,9,28,We,271,6,28,29,62829,388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1664343208,2022-09-28T05:33:28,2022,9,28,We,271,6,33,28,63328,393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1664343508,2022-09-28T05:38:28,2022,9,28,We,271,6,38,28,63828,398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1664343808,2022-09-28T05:43:28,2022,9,28,We,271,6,43,28,64328,403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1664344109,2022-09-28T05:48:29,2022,9,28,We,271,6,48,29,64829,408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1664344408,2022-09-28T05:53:28,2022,9,28,We,271,6,53,28,65328,413,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1664344711,2022-09-28T05:58:31,2022,9,28,We,271,6,58,31,65831,418,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1664345009,2022-09-28T06:03:29,2022,9,28,We,271,7,3,29,70329,423,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1664345309,2022-09-28T06:08:29,2022,9,28,We,271,7,8,29,70829,428,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
